name,company_name,m2,gross_max_power,lon,lat,Punktgeometrie (als WKT)
ISAE,ISAE École nationale supérieure de l'aéronautique et de l'espace,,,1.4745945,43.5658575,POINT (1.4745945 43.5658575)
CHU Toulouse,CHU DE TOULOUSE,,,1.4020972,43.6135125,POINT (1.4020972 43.6135125)
IUCT Toulouse,IUCT Oncopole,,,1.4263583,43.5552747,POINT (1.4263583 43.5552747)
Continental,Continental Automotive,,,1.3901297,43.5654315,POINT (1.3901297 43.5654315)
Infomil,INFOMIL,,,1.3859739,43.5722709,POINT (1.3859739 43.5722709)
CIRSO,CIRSO,,,1.4733588,43.63487120000001,POINT (1.4733588 43.63487120000001)
CARSATT,CARSATT,,,1.3945516,43.5713806,POINT (1.3945516 43.5713806)
Ministère de l'agriculture et de la pèche,MINISTERE DE L'AGRICULTURE ET DE LA PECHE,,,1.455579,43.56923400000001,POINT (1.455579 43.56923400000001)
Toulouse,Cogent Communications Inc.,,,1.4230355,43.6205883,POINT (1.4230355 43.6205883)
Toulouse,Interoute,,,1.4283957,43.6409826,POINT (1.4283957 43.6409826)
Toulouse,INRA,,,1.444209,43.604652,POINT (1.444209 43.604652)
Tours,Cogent Communications Inc.,,,0.686114,47.4324757,POINT (0.686114 47.4324757)
Velizy,Cogent Communications Inc.,,,2.2068622,48.7841696,POINT (2.2068622 48.7841696)
Paris 2,Equinix,6300,,2.35189,48.928051,POINT (2.35189 48.928051)
Saint-Denis,Linkbynet,,,2.35189,48.928051,POINT (2.35189 48.928051)
6 Boulevard de la Liberation,Ad Valem Technologies,,,2.341053,48.928181,POINT (2.341053 48.928181)
Axione Lotim Telecom,Axione Lotim Telecom,,,4.3970835,45.4576566,POINT (4.3970835 45.4576566)
TAS Sophia,TAS Sophia,,,7.039727,43.627889,POINT (7.039727 43.627889)
LDCOM Netcenter Lyon-Venissieux,LDCOM,,,4.8343287,45.767299,POINT (4.8343287 45.767299)
Paris (rue Edith Cavell),iliad Datacenter,2800,9000,2.411799,48.794708,POINT (2.411799 48.794708)
dc2scale Velizy,dc2scale Velizy,300,1000,2.207099299999999,48.78386039999999,POINT (2.207099299999999 48.78386039999999)
Vélizy-Villacoublay2,Green Data Center,,,2.2172258,48.7803822,POINT (2.2172258 48.7803822)
Vélizy-Villacoublay,Green Data Center,,,2.2068622,48.7841696,POINT (2.2068622 48.7841696)
Multicoms Paris (Velizy),MULTICOMS FACILITIES MANAGEMENT,,,2.2101559,48.7848314,POINT (2.2101559 48.7848314)
Paris 4,Equinix,15500,0,2.4062546,48.8981099,POINT (2.4062546 48.8981099)
Pantin,Criteo,,,2.40963,48.894533,POINT (2.40963 48.894533)
Roubaix 5,OVH,,,3.1927249,50.6923038,POINT (3.1927249 50.6923038)
Roubaix 4,OVH,,,3.1927249,50.6923038,POINT (3.1927249 50.6923038)
Roubaix 3,OVH,,,3.1927249,50.6923038,POINT (3.1927249 50.6923038)
Roubaix 2,OVH,,,3.1978418,50.6909608,POINT (3.1978418 50.6909608)
Roubaix 1,OVH,,,3.177847,50.6927049,POINT (3.177847 50.6927049)
Galileo Paris,Galileo Connect,,,2.7743153,48.8559718,POINT (2.7743153 48.8559718)
Smart Village Area 2,Etisalat,,,31.01847889999999,30.0722444,POINT (31.01847889999999 30.0722444)
6th of October,Raya Data Center,,,30.9041321,29.9122303,POINT (30.9041321 29.9122303)
ECC Solutions I,ECC Solutions,,,30.9180109,29.9126106,POINT (30.9180109 29.9126106)
Giza,ECC Solutions,,,31.2132214,30.0020267,POINT (31.2132214 30.0020267)
Mansura,EgyptNetwork,,,31.3784704,31.0409483,POINT (31.3784704 31.0409483)
CityNet Host,"CityNet Telecom, S.A.E.",,,31.74234339999998,30.2926655,POINT (31.74234339999998 30.2926655)
EgyProHost 1,EgyProHost,5000,5000,32.428474562499986,29.68462823666377,POINT (32.428474562499986 29.68462823666377)
Cairo 2,GPX Global Systems,3000,,31.4294197375732,30.018594512068315,POINT (31.4294197375732 30.018594512068315)
Cairo 1,GPX Global Systems,,1000,31.344971,30.0909526,POINT (31.344971 30.0909526)
Cairo,Orange,,,31.2634346,29.9668744,POINT (31.2634346 29.9668744)
Cairo,Telecom Egypt,,,31.2357116,30.0444196,POINT (31.2357116 30.0444196)
Cairo,Link Datacenter,,,31.2508021,29.9664205,POINT (31.2508021 29.9664205)
Guayaquil,National Telecommunications Corporation (CNT),,,-79.9223592,-2.1709979,POINT (-79.9223592 -2.1709979)
Quito,National Telecommunications Corporation (CNT),,,-78.4678382,-0.1806532,POINT (-78.4678382 -0.1806532)
Quito,Neutrona,,,-78.4678382,-0.1806532,POINT (-78.4678382 -0.1806532)
Dominican Republic,KIO Networks,,,-69.9573834,18.4640791,POINT (-69.9573834 18.4640791)
Datacenterpark Falkenstein,Hetzner Online GmbH,,,12.333230200000003,50.4780177,POINT (12.333230200000003 50.4780177)
Neuenstadt am Kocher,Fujitsu Global,,,9.3358075,49.234809,POINT (9.3358075 49.234809)
Neckarsulm,Fujitsu Global,,,9.2287089,49.1922581,POINT (9.2287089 49.1922581)
Digital Park Frankfurt,Interxion,100000,175000,8.755341,50.12402179999999,POINT (8.755341 50.12402179999999)
Frankfurt,HostForLIFE.eu,,,8.6821267,50.1109221,POINT (8.6821267 50.1109221)
Frankfurt,Zendesk,,,8.6821267,50.1109221,POINT (8.6821267 50.1109221)
Börfink,IT Vision Technology,,,7.0780163,49.6876928,POINT (7.0780163 49.6876928)
Sankt Ingbert,Skyway DataCenter GmbH,,,7.1048733,49.2788254,POINT (7.1048733 49.2788254)
Kehl,GCX,,,7.80579,48.57733,POINT (7.80579 48.57733)
Wuerzburg (Hertzstrasse),euNetworks,,,9.97739,49.80113,POINT (9.97739 49.80113)
Magdeburg (Erzbergerstrasse),euNetworks,,,11.63854,52.13777,POINT (11.63854 52.13777)
Essen (Hachestrasse),euNetworks,,,7.0121692,51.4519057,POINT (7.0121692 51.4519057)
Erfurt (Juri-Gagarin-Ring),euNetworks,,,11.034196,50.972931,POINT (11.034196 50.972931)
Bielefeld (Niederwall),euNetworks,,,8.5329877,52.0222176,POINT (8.5329877 52.0222176)
Augsburg (Hirtenmahdweg),LEW TelNet,,,10.878718,48.399231,POINT (10.878718 48.399231)
Mannheim (Pfingstweidstrasse),euNetworks,,,8.4995079,49.460348,POINT (8.4995079 49.460348)
Mannheim,Zayo Group LLC,,,8.4660395,49.4874592,POINT (8.4660395 49.4874592)
Rechenzentrum München,MIVITEC GmbH,,,12.02496,48.98756,POINT (12.02496 48.98756)
IDCH,IDCH Germany GmbH,,,7.655768,49.1716242,POINT (7.655768 49.1716242)
Halle an der Saale,Dell,,,11.99102,51.47206,POINT (11.99102 51.47206)
Frankfurt (Hanauer Landstrasse),First Colo GmbH,,,8.72594,50.11648,POINT (8.72594 50.11648)
Frankfurt (Boersenplatz),aixit GmbH,,,8.6771182,50.1150088,POINT (8.6771182 50.1150088)
Frankfurt (Rebstoeckerstrasse),Itenos,,,8.63176,50.0997,POINT (8.63176 50.0997)
Frankfurt (Kleyerstrasse),Itenos,,,8.63226,50.09867,POINT (8.63226 50.09867)
Frankfurt (Frankenallee),euNetworks,,,8.64752,50.10541,POINT (8.64752 50.10541)
Frankfurt 1,e-shelter services GmbH,60000,120000,8.60148,50.12931,POINT (8.60148 50.12931)
Wilhelm Fay Strasse														,Digital Realty Trust,6800,9000,8.5801701,50.127845,POINT (8.5801701 50.127845)
Frankfurt,Cyxtera,421,1500,8.695786,50.113685,POINT (8.695786 50.113685)
Frankfurt City,Colt,1143,2000,8.67242,50.12185,POINT (8.67242 50.12185)
Frankfurt,Digital Ocean,,,8.573775,50.051998,POINT (8.573775 50.051998)
Frankfurt,Rackspace,,,8.573775,50.051998,POINT (8.573775 50.051998)
Frankfurt,CenturyLink,,,8.63461,50.1003,POINT (8.63461 50.1003)
Frankfurt 5,Equinix,,0,8.63226,50.09867,POINT (8.63226 50.09867)
Interwerk - Dieselstraße,Interwerk,,,8.7451601,50.1219745,POINT (8.7451601 50.1219745)
NewTelco Frankfurt,NewTelco GmbH,,,8.6317631,50.0996967,POINT (8.6317631 50.0996967)
Frankfurt am Main,Cogent Communications Inc.,,,8.6833217,50.1165073,POINT (8.6833217 50.1165073)
Frankfurt,Thinking Phone Networks,,,8.6821267,50.1109221,POINT (8.6821267 50.1109221)
Frankfurt 1,Equinix,,0,8.6783039,50.1164464,POINT (8.6783039 50.1164464)
INTERNIC Frankfurt,Internic,,,8.66704,50.10535,POINT (8.66704 50.10535)
Accelerated FRA4,Accelerated IT Services GmbH,1200,0,8.742540776,50.13952242,POINT (8.742540776 50.13952242)
Frankfurt,InGo,,,8.6821267,50.1109221,POINT (8.6821267 50.1109221)
Frankfurt,NextPointHost,,,8.6821267,50.1109221,POINT (8.6821267 50.1109221)
Frankfurt,CenturyLink,1123,4000,8.62005,50.10278,POINT (8.62005 50.10278)
Frankfurt,Oracle,,,8.6821267,50.1109221,POINT (8.6821267 50.1109221)
NewColo Frankfurt,NewColo,,,8.63359,50.10179,POINT (8.63359 50.10179)
Dusseldorf 1,Equinix,3000,,6.80702,51.21964,POINT (6.80702 51.21964)
Dusseldorf 2,Interxion,1200,,6.7734556,51.2277411,POINT (6.7734556 51.2277411)
Berlin,CenturyLink,1981,6000,13.42876,52.45275,POINT (13.42876 52.45275)
Berlin (Alboinstrasse),euNetworks,532,1400,13.36937,52.46566,POINT (13.36937 52.46566)
Berlin,e-shelter services GmbH,13000,30000,13.23829,52.53851,POINT (13.23829 52.53851)
Location B,CarrierColo,1677,,13.36934,52.50202,POINT (13.36934 52.50202)
Berlin,todo,,,13.37372,52.43267,POINT (13.37372 52.43267)
Pixelpark AG Colo II Berlin,Pixelpark AG,,,13.36877,52.50161,POINT (13.36877 52.50161)
I/P/B/ Carrier Colo Berlin,IPB Internet Provider in Berlin GmbH,,,13.36877,52.50161,POINT (13.36877 52.50161)
Speedbone Berlin,Speedbone,,,13.3728893,52.4639426,POINT (13.3728893 52.4639426)
DNS:NET Colo I Berlin,DNS:NET,,,13.36934,52.50202,POINT (13.36934 52.50202)
Frankfurt 3,Equinix,,0,8.582751,49.9856862,POINT (8.582751 49.9856862)
Munich,CenturyLink,2454,6000,11.6628571,48.136121,POINT (11.6628571 48.136121)
Munich 1 (Arnulfstrasse),euNetworks,,,11.52094,48.14946,POINT (11.52094 48.14946)
Munich 2 (Arnulfstrasse),euNetworks,,,11.52322,48.14916,POINT (11.52322 48.14916)
Munich 2,KPN International,,,11.55572,48.1423,POINT (11.55572 48.1423)
Munich 1,Equinix,4600,,11.55602,48.14381,POINT (11.55602 48.14381)
München,IGN GmbH,,,11.5787922,48.1105302,POINT (11.5787922 48.1105302)
Rechenzentrum München,MIVITEC GmbH,,,11.66200876,48.13499098,POINT (11.66200876 48.13499098)
Munich,Oracle,,,11.5819806,48.1351253,POINT (11.5819806 48.1351253)
Munich 2,Equinix,,0,11.66168,48.13308,POINT (11.66168 48.13308)
Rechenzentrum München,MIVITEC GmbH,,,11.660839,48.135653,POINT (11.660839 48.135653)
SpaceNet Munich,SpaceNet,,,11.526074,48.13986,POINT (11.526074 48.13986)
Cable & Wireless Munich,Cable&Wireless Worldwide,,,11.52561,48.14036,POINT (11.52561 48.14036)
Munich 3,Equinix,,0,11.55602,48.14381,POINT (11.55602 48.14381)
Munich,AlixPartners,,,11.5819806,48.1351253,POINT (11.5819806 48.1351253)
TMR DataCenter Bochum,TMR - Telekommunikation Mittleres Ruhrgebiet GmbH,,,7.19612,51.47233,POINT (7.19612 51.47233)
TMR Telehouse Bochum,TMR - Telekommunikation Mittleres Ruhrgebiet GmbH,,,7.2193708,51.4886931,POINT (7.2193708 51.4886931)
UNITED COLO GmbH / NGZ-Server.de Coburg,UNITED COLO GmbH,,,10.9587696,50.2549946,POINT (10.9587696 50.2549946)
Dresden (Friedrich-List-Platz),euNetworks,,,13.73229,51.03883,POINT (13.73229 51.03883)
SOCO Düren,SOCO Network Solutions GmbH,,,6.45693,50.8294,POINT (6.45693 50.8294)
Duesseldorf (Am Gatherhof),myLoc Managed Infrastructure AG,,,6.8174,51.26721,POINT (6.8174 51.26721)
ColoCenter Frankfurt am Main GmbH,ColoCenter Frankfurt am Main GmbH,,,8.5614555,50.1467469,POINT (8.5614555 50.1467469)
ColoCenter Frankfurt,ColoCenter Frankfurt am Main GmbH,,,8.55744,50.14418,POINT (8.55744 50.14418)
Hamburg (Wendenstrasse),euNetworks,,,10.04809,53.5499,POINT (10.04809 53.5499)
Hamburg (Wendenstrasse),Global Connect,,,10.04679,53.55094,POINT (10.04679 53.55094)
Hamburg,e-shelter services GmbH,1230,1000,10.0162053,53.6374489,POINT (10.0162053 53.6374489)
Hamburg Hammerbrook,ScaleUp Technologies,,,10.043328,53.547843,POINT (10.043328 53.547843)
Hamburg,CenturyLink,,,10.0457824,53.5510246,POINT (10.0457824 53.5510246)
Hamburg ,Colt,2535,6800,9.9872373,53.5563693,POINT (9.9872373 53.5563693)
IPHH - Wendenstrasse,IPHH - Internet Port Hamburg GmbH,,,10.0485539,53.5504172,POINT (10.0485539 53.5504172)
n@work - Wandalenweg,n@work Internet Informationssysteme GmbH,,,10.0260568,53.5497868,POINT (10.0260568 53.5497868)
Hamburg,CenturyLink,1320,6000,10.04365,53.54799,POINT (10.04365 53.54799)
Hannover (Guenter-Wagner-Allee),euNetworks,,,9.76907,52.39812,POINT (9.76907 52.39812)
SServ Hannover,Hostway Deutschland GmbH,,,9.7737388,52.3358144,POINT (9.7737388 52.3358144)
DTS DataCenter Herford,DTS Service GmbH,,,8.64637,52.12009,POINT (8.64637 52.12009)
Carrierswitchraum Jena,Thüringer Netkom,,,11.5870113,50.9269994,POINT (11.5870113 50.9269994)
Intershop-Tower,IKS GmbH,,,11.58451,50.92887,POINT (11.58451 50.92887)
Kiel (Holzkoppelweg),euNetworks,,,10.1136982,54.3374005,POINT (10.1136982 54.3374005)
Hoern Campus Kiel,ADDIX Internet Services GmbH,,,10.13212,54.31068,POINT (10.13212 54.31068)
KielNET Telehouse,Kielnet,,,10.12594,54.31698,POINT (10.12594 54.31698)
Koeln (Theodor-Babilon-Strasse),euNetworks,,,6.9732,50.9373,POINT (6.9732 50.9373)
Leipzig (Maximilianallee),euNetworks,,,12.39941,51.36486,POINT (12.39941 51.36486)
Webplus24 GmbH,Webplus24 GmbH,,,13.3941651,52.3544004,POINT (13.3941651 52.3544004)
Rehwork Hamburg,Rehwork GmbH,,,9.99387,53.70595,POINT (9.99387 53.70595)
Nuernberg (Fuerther Strasse),euNetworks,,,11.0332641,49.4586355,POINT (11.0332641 49.4586355)
NorthC Nuremberg,NorthC Deutschland GmbH,,,11.177035860118876,49.38995691163436,POINT (11.177035860118876 49.38995691163436)
Nuremberg  Center (Deutschherrnstrasse),Noris Network AG,,,11.0636334,49.4539333,POINT (11.0636334 49.4539333)
Nuremberg 3,Core-Backbone GmbH,,,11.0525563,49.4511786,POINT (11.0525563 49.4511786)
Nuremberg 2,Core-Backbone GmbH,,,11.0525563,49.4511786,POINT (11.0525563 49.4511786)
Deutschherrn-Karree,Treureal Property Management GmbH,,,11.0636334,49.4539333,POINT (11.0636334 49.4539333)
Nuremberg 1,Core-Backbone GmbH,,,11.0525563,49.4511786,POINT (11.0525563 49.4511786)
Offenbach (Strahlenbergerstrasse),aixit GmbH,,,8.73979,50.10679,POINT (8.73979 50.10679)
R-Kom Rechenzentrum Regensburg,R-KOM,,,12.15295,49.01165,POINT (12.15295 49.01165)
Stuttgart (Zettachring),euNetworks,,,9.1711915,48.7088507,POINT (9.1711915 48.7088507)
Alpine Electronics R&D Europe,Alpine Electronics,,,9.16767,48.70907,POINT (9.16767 48.70907)
interscholz Stuttgart Zettachring 10a,interscholz GmbH & Co. KG,,,9.172082,48.709116,POINT (9.172082 48.709116)
Kelsterbach,Lufthansa Systems,,,8.523974419,50.05110437,POINT (8.523974419 50.05110437)
Datacenterpark Nuremberg,Hetzner Online GmbH,,,11.014748800000007,49.4489969,POINT (11.014748800000007 49.4489969)
SWU ColoCenter Ulm,SWU Stadtwerke Ulm / Neu-Ulm GmbH,,,10.00102,48.40206,POINT (10.00102 48.40206)
Dalsbruk Data Center,AB Dalsbruks Fabrik ,,20000,22.502973162982244,60.01646327050446,POINT (22.502973162982244 60.01646327050446)
North Shore ST8,North Shore Datacenter,100,,22.703569499999958,63.67331650000001,POINT (22.703569499999958 63.67331650000001)
North Shore AH3,North Shore Datacenter,250,315,22.70484799999997,63.67562719999999,POINT (22.70484799999997 63.67562719999999)
Datacenterpark Helsinki,Hetzner Online GmbH,,,25.02976814498288,60.342861096866386,POINT (25.02976814498288 60.342861096866386)
Halli,NxtVN,,,24.818283500000007,61.86314830000001,POINT (24.818283500000007 61.86314830000001)
"Datacenter Kemi, Kemintulli",Invest inLapland,,,24.67769441,65.69568356,POINT (24.67769441 65.69568356)
Datacenter Sodankylä,Invest inLapland,,,26.59687057,67.41896068,POINT (26.59687057 67.41896068)
"Datacenter Rovaniemi, Santa´s Datahouse",Invest inLapland,,,25.74680343,66.51859741,POINT (25.74680343 66.51859741)
Kajaani,XTX Markets,7500,22500,27.705615507470718,64.23030391898858,POINT (27.705615507470718 64.23030391898858)
Ficolo The Deck,Ficolo Ltd,400,0,23.7751557,61.4983071,POINT (23.7751557 61.4983071)
Tampere,Oy Capnova,,,23.7522066,61.4923922,POINT (23.7522066 61.4923922)
Tampere DC1 Härmälä,Aiber Networks,,,23.7416163,61.4702219,POINT (23.7416163 61.4702219)
Ficolo The Rock - Data center,Ficolo Ltd,,0,21.89266205,61.50107904,POINT (21.89266205 61.50107904)
The Air - Cloud Delivery Center,Ficolo Ltd,15000,0,25.1011863,60.30351520000001,POINT (25.1011863 60.30351520000001)
Finland,Microsoft,,,24.838156700134277,60.28438172977154,POINT (24.838156700134277 60.28438172977154)
Vantaa,Tenue Ltd.,,,24.8412029,60.2842124,POINT (24.8412029 60.2842124)
Hamina,Google,,,27.11597443,60.53702126,POINT (27.11597443 60.53702126)
Espoo,Tieto,6000,,24.6540814,60.2052352,POINT (24.6540814 60.2052352)
Louhi Datacenter Espoo,Louhi Networks Oy,,,24.8117529,60.2123435,POINT (24.8117529 60.2123435)
Helsinki DC1,Telia Carrier,,,24.933801,60.1676048,POINT (24.933801 60.1676048)
Parrukatu,Academica Oy,,,24.96887684,60.1852435,POINT (24.96887684 60.1852435)
Helsinki Data Center,Tenue Ltd.,1000,500,24.870235,60.220425,POINT (24.870235 60.220425)
Suvilahti,Atos,,,24.9382401,60.1698125,POINT (24.9382401 60.1698125)
Nebula Helsinki,Nebula Oy,,,24.8843436,60.1543274,POINT (24.8843436 60.1543274)
Helsinki DC2,Telia Carrier,,,24.9402478,60.1628851,POINT (24.9402478 60.1628851)
Pasila Broadcasting Tower,Pasila Broadcasting Tower,,,24.9241289,60.2025957,POINT (24.9241289 60.2025957)
Suvilahti,Academica Oy,,,24.96857643,60.18514748,POINT (24.96857643 60.18514748)
Uspenski,Academica Oy,,,24.9696999,60.1666474,POINT (24.9696999 60.1666474)
Lauttasaari,Sigmatic Oy,,,24.882863,60.1513013,POINT (24.882863 60.1513013)
Smart42U,Server Farm OÜ,77,300,24.8984604,59.49175930000001,POINT (24.8984604 59.49175930000001)
MCF,MCF Group Estonia,3000,40000,24.54539969999996,59.3808285,POINT (24.54539969999996 59.3808285)
Linxtelecom (Tallinn),CITIC Telecom International CPC,,,24.7097725,59.4375844,POINT (24.7097725 59.4375844)
Pärnu mnt,Elion,,,24.7334562,59.4070175,POINT (24.7334562 59.4070175)
Endla,Elion,,,24.7313305,59.4293136,POINT (24.7313305 59.4293136)
Tallinn,Data Valley Enterprises,,750000,24.7535746,59.4369608,POINT (24.7535746 59.4369608)
Elisa Tallinn,Elisa Oy,,,24.7100591,59.4352956,POINT (24.7100591 59.4352956)
Tallinn,Levira,,,24.88745,59.4712094,POINT (24.88745 59.4712094)
Elion telehouse,Elion,,,24.7149426,59.4351843,POINT (24.7149426 59.4351843)
Shanzu CLS,Airtel Africa,200,630,39.7558568,-3.963687399999999,POINT (39.7558568 -3.963687399999999)
icolo.io Mombasa One,icolo.io,600,2000,39.59000587463379,-4.00793875385037,POINT (39.59000587463379 -4.00793875385037)
Nyali Exchange,Telkom Kenya,,,39.69809242,-4.045275693,POINT (39.69809242 -4.045275693)
Mombasa,Frontier Optical Networks,,,39.67324754,-4.06363111,POINT (39.67324754 -4.06363111)
Telephone House Mombasa,Telkom Kenya,,,39.66445916,-4.06155203,POINT (39.66445916 -4.06155203)
Mombasa,Safaricom,,,39.67858225,-4.038991304,POINT (39.67858225 -4.038991304)
CLS Mombasa,SEACOM,,,39.68029977,-4.063135992,POINT (39.68029977 -4.063135992)
IX Africa Data Centre,IX Africa,6621,80000,36.886700541802966,-1.3287067386285127,POINT (36.886700541802966 -1.3287067386285127)
icolo.io Nairobi One,icolo.io,624,2500,36.7492246,-1.3501637,POINT (36.7492246 -1.3501637)
Nairobi,Barclays,,,36.78434040000002,-1.2589805,POINT (36.78434040000002 -1.2589805)
Nairobi 1,Internet Solutions (IS),,,36.8060523,-1.2923417,POINT (36.8060523 -1.2923417)
Nairobi,SimbaNET,,,36.8178472,-1.2835773,POINT (36.8178472 -1.2835773)
Nairobi 1,Safaricom,,,36.80194882,-1.260383673,POINT (36.80194882 -1.260383673)
Telephone House Nairobi,Telkom Kenya,,,36.81898504,-1.286391782,POINT (36.81898504 -1.286391782)
Nairobi,SEACOM,,,36.7763534,-1.291297445,POINT (36.7763534 -1.291297445)
Naitel,Naitel,0,0,35.012965,29.5341232,POINT (35.012965 29.5341232)
Marj Al-Hammam,Orange,,,35.84526620104975,31.89054227983582,POINT (35.84526620104975 31.89054227983582)
VTEL Jordan,VTEL Holdings,,,35.9456951,31.9565783,POINT (35.9456951 31.9565783)
Damamax Data Center,DAMAMAX,,,35.9456951,31.9565783,POINT (35.9456951 31.9565783)
Kulacom Jordan Data Center,Kulacom,,,35.8495722,31.9525752,POINT (35.8495722 31.9525752)
Yopougon,MTN,336,,-4.07,5.3347222,POINT (-4.07 5.3347222)
Kobe,NEC Corporation,,,135.19551120000006,34.690083,POINT (135.19551120000006 34.690083)
Tokyo 4,Equinix,2712,0,139.7535951,35.6940027,POINT (139.7535951 35.6940027)
Nagoya-shi,Acclivis Technologies and Solutions Pte Ltd,,,136.8730151,35.1687471,POINT (136.8730151 35.1687471)
Japan,Oracle,,,139.7075319,35.6517686,POINT (139.7075319 35.6517686)
Osaka Prefecture,Microsoft,,,135.5601742,34.5590947,POINT (135.5601742 34.5590947)
Saitama Prefecture,Microsoft,,,139.6073613,35.9583851,POINT (139.6073613 35.9583851)
Akashi System Center,Fujitsu Global,,,134.9971787,34.6431066,POINT (134.9971787 34.6431066)
Seismic isolation datacenter,Fujitsu Global,,,134.9971787,34.6431066,POINT (134.9971787 34.6431066)
Earthquake-resistant datacenter,Fujitsu Global,,,134.9971787,34.6431066,POINT (134.9971787 34.6431066)
Kanagawa,NEC Corporation,,,139.62943070000006,35.47690110000001,POINT (139.62943070000006 35.47690110000001)
Ichikari Data Center,Sakura Internet,,,141.2755966,43.1946644,POINT (141.2755966 43.1946644)
Moriyama Data Center,Internet Initiative Japan Inc. (IIJ),,,136.9763137,35.2033349,POINT (136.9763137 35.2033349)
Kozu,Internet Initiative Japan Inc. (IIJ),,,135.5021651,34.6937378,POINT (135.5021651 34.6937378)
Osaka 1,Zenlayer,,,135.49132429999997,34.6965289,POINT (135.49132429999997 34.6965289)
ComSpace West,ARTERIA Networks Corporation,4200,,135.50216509999996,34.6937378,POINT (135.50216509999996 34.6937378)
Osaka 5,NTT,3500,,135.5021651,34.6937378,POINT (135.5021651 34.6937378)
Osaka ,Colt,11534,,135.5100252,34.7053617,POINT (135.5100252 34.7053617)
Osaka,Equinix,3100,0,135.4955499,34.67576604,POINT (135.4955499 34.67576604)
Osaka,SAP,,,135.5601742,34.5590947,POINT (135.5601742 34.5590947)
Osaka,Acclivis Technologies and Solutions Pte Ltd,,,135.5144334,34.692952,POINT (135.5144334 34.692952)
Osaka,OpenText,,,135.5601742,34.5590947,POINT (135.5601742 34.5590947)
ComSpace 1,ARTERIA Networks Corporation,1800,,139.77948100000003,35.6874672,POINT (139.77948100000003 35.6874672)
Tokyo No.6,NTT,7100,500,139.6917064,35.6894875,POINT (139.6917064 35.6894875)
Tokyo,INAP (Internap Corporation),,,139.7075319,35.6517686,POINT (139.7075319 35.6517686)
Tokyo,Dimension Data,,,139.74548400000003,35.6436454,POINT (139.74548400000003 35.6436454)
Tokyo Koto,Telehouse,,,139.8174097,35.6728535,POINT (139.8174097 35.6728535)
Tokyo Mejirozaka,Telehouse,,,139.752167,35.7080677,POINT (139.752167 35.7080677)
Tokyo Iidabashi,Telehouse,,,139.752167,35.7080677,POINT (139.752167 35.7080677)
Tokyo Fuchu,Telehouse,,,139.4776614,35.6689735,POINT (139.4776614 35.6689735)
Tokyo Sakae,Telehouse,,,136.9042818,35.1673371,POINT (136.9042818 35.1673371)
Telehouse Tokyo,Telehouse,,,139.6917064,35.6894875,POINT (139.6917064 35.6894875)
Tokyo Shiohama,Colt,7600,,139.7484915,35.6453556,POINT (139.7484915 35.6453556)
Tokyo 2,Equinix,1780,0,139.7301861,35.6092261,POINT (139.7301861 35.6092261)
JPX,Tokyo Stock Exchange (TSE),,,139.6917064,35.6894875,POINT (139.6917064 35.6894875)
Tokyo Ariake DC1,IDC Frontier,,,139.792375,35.6331131,POINT (139.792375 35.6331131)
Tokyo 5,Equinix,,,139.6917064,35.6894875,POINT (139.6917064 35.6894875)
@Tokyo Chuo Center,AT TOKYO Corporation,,0,139.8174097,35.6728535,POINT (139.8174097 35.6728535)
@Tokyo,AT TOKYO Corporation,,,139.7908115,35.64815992,POINT (139.7908115 35.64815992)
Tokyo DC,Salesforce.com,,,139.6917064,35.6894875,POINT (139.6917064 35.6894875)
Tokyo Harumi,Otsuka Warehouse Co,,,139.7849221,35.6596964,POINT (139.7849221 35.6596964)
Tokyo 1,Equinix,1959,0,139.6917064,35.6894875,POINT (139.6917064 35.6894875)
Tokyo 3,Acclivis Technologies and Solutions Pte Ltd,,,139.6917064,35.6894875,POINT (139.6917064 35.6894875)
Tokyo 3,Equinix,2834,0,139.8034201,35.6567052,POINT (139.8034201 35.6567052)
Tokyo,SAP,,,139.7075319,35.6517686,POINT (139.7075319 35.6517686)
Tokyo 2,Acclivis Technologies and Solutions Pte Ltd,,,139.7718614,35.6706505,POINT (139.7718614 35.6706505)
Tokyo,Acclivis Technologies and Solutions Pte Ltd,,,139.6917064,35.6894875,POINT (139.6917064 35.6894875)
Tokyo,OpenText,,,139.7075319,35.6517686,POINT (139.7075319 35.6517686)
Tokyo,Criteo,,,139.7075319,35.6517686,POINT (139.7075319 35.6517686)
Tokyo,Telstra International,,,139.7075319,35.6517686,POINT (139.7075319 35.6517686)
Tatebayashi System Center,Fujitsu Global,,,138.998753,36.4730488,POINT (138.998753 36.4730488)
Tokyo,Mitsubishi,,,139.7301861,35.6092261,POINT (139.7301861 35.6092261)
Tokyo,SoftLayer Technologies (IBM Cloud),,,139.7075319,35.6517686,POINT (139.7075319 35.6517686)
Beirut,CenterServ,,,35.50471600000003,33.894224,POINT (35.50471600000003 33.894224)
Lebanon DC,Lebanese For Advanced Information LFAIT,,,35.4954794,33.8886289,POINT (35.4954794 33.8886289)
EU North Riga LV DC3,Delska,,,24.1540089,56.9566109,POINT (24.1540089 56.9566109)
Valdemara,Lattelecom,,,24.1362359,56.9731377,POINT (24.1362359 56.9731377)
Brivibas,Lattelecom,,,24.1837506,56.9781436,POINT (24.1837506 56.9781436)
Keldisa,Lattelecom,,,24.207124,56.9387591,POINT (24.207124 56.9387591)
